# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for HB300SPXx10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
5.11_090       -14.484        24.747        -2.888        -2.425        -9.033        -4.083
5.11_095       -11.389        18.516        -2.051        -2.092        -7.570        -4.588
5.11_100        -8.997        13.837        -1.487        -1.726        -6.352        -4.725
5.11_105        -7.144        10.326        -1.099        -1.379        -5.336        -4.632
5.11_110        -5.705         7.693        -0.828        -1.077        -4.488        -4.404
5.11_125        -3.026         3.149        -0.391        -0.468        -2.690        -3.426
5.11_150        -1.245         0.680        -0.137        -0.100        -1.178        -1.980
5.11_200        -0.396         0.027        -0.026        -0.004        -0.265        -0.663
5.12_080       -32.034        56.211       -12.194         2.750       -15.781        -1.049
5.12_085       -24.619        42.584        -7.611        -0.202       -13.194        -3.042
5.12_090       -18.961        32.146        -4.796        -1.465       -11.060        -4.135
5.12_095       -14.641        24.188        -3.072        -1.832        -9.295        -4.652
5.12_100       -11.343        18.148        -2.013        -1.768        -7.828        -4.805
5.12_105        -8.819        13.578        -1.356        -1.525        -6.606        -4.727
5.12_110        -6.883        10.131        -0.941        -1.236        -5.582        -4.511
5.12_125        -3.360         4.149        -0.374        -0.544        -3.400        -3.529
5.12_150        -1.119         0.895        -0.118        -0.107        -1.524        -1.974
5.12_200        -0.183         0.034        -0.019        -0.003        -0.352        -0.523
5.13_080       -40.619        70.704       -12.042        -5.338       -15.542        -2.837
5.13_085       -31.870        52.416        -8.449        -4.685       -12.937        -5.525
5.13_090       -25.178        38.743        -6.068        -3.842       -10.791        -7.136
5.13_095       -20.051        28.563        -4.461        -3.021        -9.017        -7.988
5.13_100       -16.113        21.015        -3.352        -2.310        -7.549        -8.309
5.13_105       -13.075        15.437        -2.569        -1.732        -6.329        -8.267
5.13_110       -10.718        11.325        -2.004        -1.280        -5.314        -7.991
5.13_125        -6.284         4.438        -1.030        -0.491        -3.171        -6.538
5.13_150        -3.129         0.910        -0.402        -0.094        -1.388        -4.102
5.13_200        -1.216         0.035        -0.089        -0.004        -0.319        -1.593
5.14_080       -10.902        19.572        -1.564        -1.310        -5.839        -0.042
5.14_085        -8.233        13.328        -1.116        -0.920        -4.682        -1.624
5.14_090        -6.322         9.050        -0.818        -0.632        -3.761        -2.483
5.14_095        -4.940         6.131        -0.611        -0.427        -3.028        -2.875
5.14_100        -3.931         4.145        -0.463        -0.286        -2.443        -2.978
5.14_105        -3.185         2.797        -0.355        -0.190        -1.975        -2.908
5.14_110        -2.624         1.885        -0.274        -0.126        -1.601        -2.741
5.14_125        -1.604         0.572        -0.132        -0.037        -0.869        -2.070
5.14_150        -0.867         0.077        -0.045        -0.005        -0.338        -1.178
5.14_200        -0.357         0.001        -0.008        -0.000        -0.070        -0.434
5.15_080       -11.374        21.339        -1.470        -1.357        -7.202        -0.064
5.15_085        -8.471        14.513        -1.053        -0.972        -5.823        -1.807
5.15_090        -6.409         9.841        -0.776        -0.677        -4.718        -2.739
5.15_095        -4.933         6.657        -0.583        -0.462        -3.831        -3.153
5.15_100        -3.867         4.493        -0.444        -0.312        -3.117        -3.247
5.15_105        -3.085         3.026        -0.342        -0.209        -2.541        -3.152
5.15_110        -2.506         2.035        -0.265        -0.140        -2.078        -2.953
5.15_125        -1.475         0.614        -0.129        -0.041        -1.156        -2.188
5.15_150        -0.765         0.081        -0.044        -0.005        -0.468        -1.201
5.15_200        -0.304         0.001        -0.008        -0.000        -0.102        -0.413
5.16_080        -2.762         7.996        -0.530        -0.494        -3.377         0.834
5.16_085        -1.864         5.225        -0.373        -0.307        -2.710        -0.030
5.16_090        -1.271         3.414        -0.271        -0.189        -2.184        -0.501
5.16_095        -0.878         2.230        -0.201        -0.116        -1.766        -0.731
5.16_100        -0.615         1.456        -0.153        -0.071        -1.433        -0.816
5.16_105        -0.439         0.950        -0.118        -0.044        -1.168        -0.818
5.16_110        -0.321         0.621        -0.092        -0.027        -0.956        -0.776
5.16_125        -0.147         0.173        -0.048        -0.007        -0.540        -0.569
5.16_150        -0.065         0.021        -0.019        -0.001        -0.230        -0.294
5.16_200        -0.026         0.000        -0.005        -0.000        -0.057        -0.087
5.17_080       -12.573        23.779        -1.989        -1.853        -7.629        -0.265
5.17_085        -9.704        16.754        -1.421        -1.335        -6.348        -2.055
5.17_090        -7.595        11.795        -1.054        -0.942        -5.295        -3.091
5.17_095        -6.035         8.302        -0.804        -0.656        -4.428        -3.621
5.17_100        -4.872         5.844        -0.626        -0.454        -3.712        -3.821
5.17_105        -3.997         4.116        -0.496        -0.314        -3.119        -3.810
5.17_110        -3.330         2.899        -0.399        -0.217        -2.627        -3.673
5.17_125        -2.097         1.015        -0.219        -0.073        -1.594        -2.968
5.17_150        -1.193         0.177        -0.093        -0.014        -0.736        -1.858
5.17_200        -0.554         0.005        -0.024        -0.001        -0.195        -0.769
5.18_080        -7.081        16.375        -0.987        -1.979        -4.814         1.514
5.18_085        -5.563        12.040        -0.684        -1.485        -4.026         0.281
5.18_090        -4.395         8.876        -0.488        -1.106        -3.372        -0.484
5.18_095        -3.489         6.551        -0.357        -0.816        -2.827        -0.938
5.18_100        -2.783         4.835        -0.268        -0.596        -2.372        -1.185
5.18_105        -2.232         3.566        -0.207        -0.432        -1.991        -1.296
5.18_110        -1.797         2.624        -0.163        -0.310        -1.673        -1.318
5.18_125        -0.971         1.026        -0.088        -0.108        -0.994        -1.135
5.18_150        -0.401         0.198        -0.038        -0.017        -0.432        -0.690
5.18_200        -0.111         0.006        -0.009        -0.000        -0.097        -0.213
5.19_080       -23.334        42.960        -6.258        -4.793        -9.609        -1.034
5.19_085       -18.749        31.341        -4.610        -3.548        -8.012        -3.578
5.19_090       -15.186        22.809        -3.471        -2.579        -6.694        -5.122
5.19_095       -12.417        16.571        -2.660        -1.853        -5.603        -5.961
5.19_100       -10.257        12.026        -2.066        -1.322        -4.698        -6.316
5.19_105        -8.564         8.720        -1.622        -0.938        -3.945        -6.349
5.19_110        -7.226         6.320        -1.285        -0.664        -3.319        -6.175
5.19_125        -4.608         2.403        -0.665        -0.236        -2.002        -5.108
5.19_150        -2.547         0.480        -0.247        -0.044        -0.905        -3.263
5.19_200        -1.070         0.019        -0.048        -0.002        -0.231        -1.332
