# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for HB300SPXx10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
5.14_150        -0.898         0.077        -0.047        -0.005        -0.330        -1.203
5.14_200        -0.370         0.001        -0.008        -0.000        -0.069        -0.446
5.15_080       -11.300        20.864        -1.474        -1.526        -6.864        -0.300
5.15_085        -8.450        14.154        -1.059        -1.051        -5.551        -1.958
5.15_090        -6.422         9.585        -0.783        -0.713        -4.501        -2.835
5.15_095        -4.966         6.480        -0.591        -0.479        -3.660        -3.216
5.15_100        -3.909         4.373        -0.452        -0.320        -2.982        -3.290
5.15_105        -3.133         2.947        -0.349        -0.213        -2.437        -3.184
5.15_110        -2.555         1.982        -0.271        -0.141        -1.996        -2.981
5.15_125        -1.520         0.599        -0.132        -0.041        -1.118        -2.213
5.15_150        -0.793         0.080        -0.045        -0.005        -0.457        -1.221
5.15_200        -0.315         0.001        -0.008        -0.000        -0.101        -0.423
5.16_080        -2.642         7.588        -0.540        -0.520        -3.211         0.675
5.16_085        -1.793         4.948        -0.381        -0.318        -2.579        -0.121
5.16_090        -1.230         3.228        -0.277        -0.193        -2.079        -0.552
5.16_095        -0.855         2.105        -0.206        -0.118        -1.683        -0.756
5.16_100        -0.605         1.374        -0.157        -0.072        -1.368        -0.828
5.16_105        -0.437         0.897        -0.121        -0.044        -1.117        -0.823
5.16_110        -0.323         0.585        -0.095        -0.027        -0.916        -0.777
5.16_125        -0.153         0.162        -0.050        -0.007        -0.519        -0.566
5.16_150        -0.070         0.019        -0.020        -0.001        -0.223        -0.294
5.16_200        -0.029         0.000        -0.005        -0.000        -0.055        -0.089
5.17_080       -12.378        22.951        -1.995        -2.098        -7.296        -0.815
5.17_085        -9.610        16.103        -1.431        -1.453        -6.065        -2.457
5.17_090        -7.570        11.309        -1.064        -0.998        -5.059        -3.384
5.17_095        -6.055         7.949        -0.813        -0.683        -4.233        -3.836
5.17_100        -4.921         5.591        -0.635        -0.467        -3.551        -3.984
5.17_105        -4.063         3.934        -0.504        -0.320        -2.986        -3.940
5.17_110        -3.404         2.770        -0.405        -0.220        -2.518        -3.778
5.17_125        -2.172         0.970        -0.223        -0.073        -1.535        -3.034
5.17_150        -1.248         0.170        -0.095        -0.014        -0.714        -1.901
5.17_200        -0.580         0.005        -0.025        -0.001        -0.191        -0.792
5.18_080        -6.905        15.801        -0.985        -2.057        -4.610         1.244
5.18_085        -5.453        11.615        -0.682        -1.529        -3.857         0.095
5.18_090        -4.328         8.568        -0.485        -1.130        -3.233        -0.608
5.18_095        -3.449         6.331        -0.354        -0.830        -2.713        -1.014
5.18_100        -2.771         4.685        -0.266        -0.604        -2.278        -1.234
5.18_105        -2.231         3.464        -0.205        -0.436        -1.915        -1.323
5.18_110        -1.806         2.557        -0.162        -0.312        -1.611        -1.334
5.18_125        -0.986         1.006        -0.088        -0.109        -0.962        -1.139
5.18_150        -0.414         0.195        -0.039        -0.017        -0.420        -0.694
5.18_200        -0.118         0.006        -0.010        -0.000        -0.095        -0.217
5.19_080       -22.806        41.717        -6.205        -5.367        -9.143        -1.804
5.19_085       -18.386        30.251        -4.578        -3.848        -7.611        -4.171
5.19_090       -14.949        21.921        -3.451        -2.735        -6.352        -5.566
5.19_095       -12.272        15.877        -2.647        -1.934        -5.313        -6.288
5.19_100       -10.178        11.495        -2.058        -1.363        -4.453        -6.557
5.19_105        -8.528         8.316        -1.617        -0.959        -3.739        -6.527
5.19_110        -7.222         6.016        -1.282        -0.675        -3.147        -6.310
5.19_125        -4.649         2.280        -0.666        -0.237        -1.903        -5.175
5.19_150        -2.594         0.457        -0.248        -0.044        -0.869        -3.298
5.19_200        -1.094         0.019        -0.049        -0.002        -0.225        -1.352
5.20_080       -33.652        60.819        -9.750        -5.753       -13.729        -2.065
5.20_085       -26.555        45.135        -6.938        -4.529       -11.493        -4.380
5.20_090       -21.102        33.443        -5.046        -3.456        -9.639        -5.799
5.20_095       -16.905        24.753        -3.744        -2.583        -8.098        -6.577
5.20_100       -13.665        18.305        -2.827        -1.902        -6.815        -6.904
5.20_105       -11.152        13.528        -2.169        -1.386        -5.743        -6.923
5.20_110        -9.192         9.991        -1.685        -1.003        -4.848        -6.738
5.20_125        -5.467         4.013        -0.841        -0.371        -2.943        -5.610
5.20_150        -2.755         0.871        -0.305        -0.071        -1.331        -3.590
5.20_200        -1.066         0.040        -0.058        -0.004        -0.329        -1.417
5.21_080        -7.566        17.004        -1.585        -1.117        -5.954         0.782
5.21_085        -5.597        11.714        -1.141        -0.722        -4.855        -0.602
5.21_090        -4.184         8.082        -0.841        -0.465        -3.973        -1.380
5.21_095        -3.162         5.584        -0.632        -0.298        -3.261        -1.769
5.21_100        -2.418         3.862        -0.481        -0.191        -2.686        -1.914
5.21_105        -1.873         2.676        -0.371        -0.123        -2.221        -1.912
5.21_110        -1.471         1.857        -0.289        -0.079        -1.842        -1.825
5.21_125        -0.768         0.619        -0.144        -0.021        -1.071        -1.386
5.21_150        -0.333         0.100        -0.051        -0.003        -0.468        -0.755
5.21_200        -0.106         0.003        -0.010        -0.000        -0.117        -0.230
5.22_080        -2.685         7.569        -0.491        -0.473        -3.232         0.688
5.22_085        -1.787         4.849        -0.338        -0.283        -2.566        -0.125
5.22_090        -1.200         3.100        -0.239        -0.168        -2.044        -0.551
5.22_095        -0.816         1.979        -0.172        -0.100        -1.635        -0.744
5.22_100        -0.563         1.260        -0.125        -0.059        -1.312        -0.800
5.22_105        -0.397         0.801        -0.093        -0.035        -1.057        -0.781
5.22_110        -0.286         0.508        -0.070        -0.021        -0.855        -0.724
5.22_125        -0.127         0.129        -0.032        -0.005        -0.465        -0.501
5.22_150        -0.055         0.013        -0.011        -0.000        -0.188        -0.241
5.22_200        -0.020         0.000        -0.002        -0.000        -0.042        -0.065
5.23_080       -13.756        24.647        -2.797        -2.413        -6.076        -0.394
5.23_085       -10.749        17.215        -1.996        -1.665        -4.980        -2.176
5.23_090        -8.504        12.008        -1.460        -1.136        -4.093        -3.186
5.23_095        -6.819         8.368        -1.090        -0.771        -3.372        -3.684
5.23_100        -5.545         5.824        -0.826        -0.521        -2.785        -3.852
5.23_105        -4.573         4.049        -0.633        -0.351        -2.305        -3.813
