# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for R739x5
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
033.01_115      -1.897       3.358      -0.165      -0.126      -2.401      -1.231
033.01_125      -0.961       1.299      -0.096      -0.058      -1.476      -1.293
033.02_100      -3.396      10.122      -0.443      -0.290      -4.736       1.258
033.02_105      -1.821       6.326      -0.259      -0.290      -3.651       0.305
033.02_110      -0.897       3.929      -0.175      -0.219      -2.824      -0.186
033.02_115      -0.368       2.429      -0.130      -0.148      -2.192      -0.409
033.02_125       0.078       0.917      -0.080      -0.057      -1.338      -0.481
033.03_100      -5.592      11.840      -0.560       0.038      -4.472       1.254
033.03_105      -3.619       7.403      -0.299      -0.140      -3.426      -0.081
033.03_110      -2.390       4.597      -0.183      -0.149      -2.634      -0.759
033.03_115      -1.622       2.838      -0.126      -0.114      -2.032      -1.056
033.03_125      -0.826       1.065      -0.072      -0.050      -1.223      -1.107
033.04_100      -2.805       8.714      -0.365      -0.283      -4.082       1.179
033.04_105      -1.446       5.372      -0.217      -0.263      -3.117       0.330
033.04_110      -0.662       3.288      -0.146      -0.192      -2.386      -0.098
033.04_115      -0.223       2.004      -0.107      -0.127      -1.834      -0.288
033.04_125       0.133       0.733      -0.064      -0.048      -1.095      -0.342
033.05_100      -9.175      16.746      -1.182       0.705      -5.847       1.248
033.05_105      -6.226      10.867      -0.648       0.077      -4.567      -0.497
033.05_110      -4.304       7.010      -0.405      -0.109      -3.583      -1.391
033.05_115      -3.048       4.504      -0.284      -0.134      -2.823      -1.784
033.05_125      -1.663       1.841      -0.170      -0.080      -1.773      -1.846
033.06_100      -2.935       9.751      -0.503      -0.235      -4.730       1.348
033.06_105      -1.420       6.137      -0.325      -0.278      -3.665       0.449
033.06_110      -0.543       3.844      -0.238      -0.222      -2.851      -0.011
033.06_115      -0.053       2.399      -0.187      -0.156      -2.226      -0.223
033.06_125       0.331       0.926      -0.123      -0.064      -1.374      -0.303
034.01_100      -4.453      11.139      -0.498      -0.356      -4.575       1.256
034.01_105      -2.802       6.815      -0.267      -0.299      -3.498      -0.051
034.01_110      -1.804       4.142      -0.159      -0.208      -2.686      -0.715
034.01_115      -1.199       2.502      -0.104      -0.134      -2.071      -1.005
034.01_125      -0.600       0.899      -0.054      -0.050      -1.247      -1.052
034.02_100      -5.308      12.485      -0.597      -0.330      -5.031       1.218
034.02_105      -3.399       7.731      -0.326      -0.312      -3.878      -0.183
034.02_110      -2.223       4.753      -0.200      -0.229      -3.000      -0.899
034.02_115      -1.498       2.909      -0.135      -0.153      -2.332      -1.209
034.02_125      -0.761       1.074      -0.075      -0.060      -1.428      -1.249
034.03_100      -3.158       9.691      -0.417      -0.438      -4.476       1.202
034.03_105      -1.704       5.928      -0.235      -0.327      -3.428       0.233
034.03_110      -0.856       3.600      -0.147      -0.217      -2.633      -0.254
034.03_115      -0.372       2.178      -0.100      -0.136      -2.032      -0.461
034.03_125       0.044       0.786      -0.054      -0.048      -1.224      -0.496
034.04_100      -3.208       9.931      -0.432      -0.417      -4.709       1.164
034.04_105      -1.714       6.105      -0.253      -0.320      -3.629       0.189
034.04_110      -0.843       3.729      -0.166      -0.215      -2.806      -0.302
034.04_115      -0.349       2.269      -0.118      -0.136      -2.179      -0.513
034.04_125       0.069       0.829      -0.069      -0.048      -1.330      -0.550
034.05_100      -5.703      13.855      -0.801      -0.672      -5.680       0.999
034.05_105      -3.677       8.628      -0.440      -0.506      -4.408      -0.403
034.05_110      -2.422       5.334      -0.264      -0.341      -3.436      -1.129
034.05_115      -1.644       3.279      -0.173      -0.218      -2.691      -1.446
034.05_125      -0.854       1.225      -0.091      -0.083      -1.674      -1.478
034.06_100      -5.291      13.771      -0.757      -0.784      -5.913       1.025
034.06_105      -3.157       8.648      -0.422      -0.576      -4.610      -0.117
034.06_110      -1.840       5.395      -0.259      -0.384      -3.608      -0.696
034.06_115      -1.035       3.349      -0.174      -0.243      -2.834      -0.936
034.06_125      -0.252       1.276      -0.094      -0.089      -1.770      -0.929
034.07_100      -4.451      11.586      -0.513      -0.294      -4.889       1.440
034.07_105      -2.726       7.137      -0.275      -0.268      -3.774       0.094
034.07_110      -1.684       4.369      -0.164      -0.193      -2.929      -0.601
034.07_115      -1.053       2.657      -0.108      -0.126      -2.283      -0.912
034.07_125      -0.441       0.970      -0.057      -0.047      -1.409      -0.984
034.08_100      -4.167      11.312      -0.447      -0.426      -5.091       1.181
034.08_105      -2.417       7.011      -0.243      -0.348      -3.944       0.060
034.08_110      -1.369       4.316      -0.149      -0.241      -3.067      -0.511
034.08_115      -0.750       2.647      -0.102      -0.155      -2.398      -0.757
034.08_125      -0.178       0.983      -0.055      -0.057      -1.485      -0.793
035.01_100      -2.679       9.096      -0.373      -0.236      -3.880       1.927
035.01_105      -1.570       5.645      -0.261      -0.155      -3.034       0.626
035.01_110      -0.903       3.492      -0.194      -0.095      -2.383      -0.081
035.01_115      -0.506       2.155      -0.148      -0.055      -1.880      -0.434
035.01_125      -0.138       0.814      -0.091      -0.018      -1.186      -0.618
035.02_100      -6.152      13.338      -0.421      -0.307      -4.789       1.669
035.02_105      -4.183       8.568      -0.289      -0.238      -3.788       0.070
035.02_110      -2.883       5.484      -0.217      -0.163      -3.005      -0.785
035.02_115      -2.018       3.503      -0.172      -0.106      -2.392      -1.186
035.02_125      -1.035       1.422      -0.114      -0.041      -1.532      -1.300
035.03_100      -3.333      10.378      -0.418      -0.569      -4.552       1.506
035.03_105      -1.971       6.615      -0.294      -0.382      -3.580       0.387
035.03_110      -1.121       4.205      -0.219      -0.247      -2.825      -0.206
035.03_115      -0.590       2.667      -0.167      -0.156      -2.236      -0.483
035.03_125      -0.053       1.063      -0.103      -0.059      -1.415      -0.567
035.04_100      -4.756      11.935      -0.316      -0.663      -4.999       1.201
035.04_105      -3.179       7.744      -0.229      -0.472      -3.956      -0.092
035.04_110      -2.177       5.008      -0.180      -0.321      -3.136      -0.806
035.04_115      -1.542       3.236      -0.148      -0.213      -2.494      -1.160
035.04_125      -0.872       1.341      -0.102      -0.090      -1.589      -1.312
036.01_100      -3.794      10.832      -0.483      -0.348      -4.684       1.524
036.01_105      -2.273       6.566      -0.279      -0.266      -3.602       0.147
036.01_110      -1.380       3.956      -0.180      -0.175      -2.780      -0.560
036.01_115      -0.860       2.370      -0.126      -0.107      -2.154      -0.878
036.01_125      -0.387       0.838      -0.072      -0.037      -1.310      -0.967
036.02_100      -4.730      12.019      -0.531      -0.397      -5.146       1.216
036.02_105      -2.826       7.410      -0.309      -0.320      -3.985      -0.030
036.02_110      -1.665       4.538      -0.203      -0.219      -3.095      -0.643
036.02_115      -0.960       2.770      -0.145      -0.140      -2.413      -0.887
036.02_125      -0.269       1.019      -0.084      -0.051      -1.480      -0.866
036.03_100      -4.840      12.147      -0.490      -0.404      -5.460       0.953
036.03_105      -2.925       7.547      -0.289      -0.335      -4.248      -0.251
036.03_110      -1.782       4.667      -0.195      -0.235      -3.314      -0.860
036.03_115      -1.105       2.874      -0.144      -0.154      -2.592      -1.120
036.03_125      -0.479       1.078      -0.088      -0.059      -1.598      -1.145
037.01_100      -3.082       8.151      -1.070       0.774      -3.479       1.294
037.01_105      -2.081       5.554      -0.651       0.422      -2.781       0.463
037.01_110      -1.409       3.766      -0.404       0.233      -2.231      -0.044
037.01_115      -0.957       2.542      -0.255       0.130      -1.795      -0.336
037.01_125      -0.452       1.144      -0.108       0.042      -1.175      -0.550
037.02_100      -2.023       7.100      -0.792       0.069      -2.829       1.525
037.02_105      -1.302       4.796      -0.483      -0.017      -2.234       0.760
037.02_110      -0.823       3.222      -0.300      -0.043      -1.769       0.287
037.02_115      -0.508       2.155      -0.190      -0.045      -1.405       0.008
037.02_125      -0.169       0.954      -0.080      -0.030      -0.895      -0.221
037.03_100      -1.385       8.461      -1.157      -0.319      -3.533       2.066
037.03_105      -0.733       5.791      -0.779      -0.274      -2.847       1.157
037.03_110      -0.306       3.946      -0.539      -0.212      -2.303       0.585
037.03_115      -0.031       2.677      -0.382      -0.156      -1.870       0.238
037.03_125       0.245       1.219      -0.205      -0.076      -1.247      -0.065
037.04_100      -0.691      12.159      -3.829      -0.969      -3.989       2.680
037.04_105      -0.096       8.589      -2.861      -0.787      -3.245       1.601
037.04_110       0.314       6.045      -2.172      -0.610      -2.644       0.934
037.04_115       0.589       4.236      -1.670      -0.458      -2.158       0.539
037.04_125       0.865       2.065      -1.020      -0.246      -1.448       0.217
037.05_100      -2.860       8.701      -1.119       0.522      -3.726       1.517
037.05_105      -1.903       5.967      -0.692       0.260      -3.001       0.630
037.05_110      -1.255       4.070      -0.436       0.128      -2.424       0.082
037.05_115      -0.820       2.765      -0.280       0.062      -1.964      -0.237
037.05_125      -0.335       1.262      -0.122       0.012      -1.302      -0.484
037.06_100      -3.261       8.610      -0.957       0.492      -3.778       1.105
037.06_105      -2.178       5.933      -0.581       0.225      -3.032       0.366
037.06_110      -1.444       4.066      -0.361       0.096      -2.440      -0.083
037.06_115      -0.951       2.777      -0.229       0.036      -1.970      -0.338
037.06_125      -0.399       1.283      -0.100      -0.003      -1.297      -0.516
037.07_100      -3.783       9.962      -1.111      -0.201      -3.631       1.237
037.07_105      -2.681       6.937      -0.687      -0.258      -2.897       0.414
037.07_110      -1.912       4.809      -0.435      -0.239      -2.318      -0.094
037.07_115      -1.373       3.321      -0.281      -0.196      -1.859      -0.389
037.07_125      -0.730       1.568      -0.125      -0.114      -1.205      -0.606
037.08_100      -6.810      16.505      -2.216      -0.882      -5.350       1.248
037.08_105      -5.217      11.886      -1.477      -0.848      -4.382      -0.038
037.08_110      -4.035       8.525      -1.017      -0.718      -3.602      -0.846
