# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for D442x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
3.08.17_085      -4.064      10.761      -0.672       0.003      -7.210      -1.181
3.08.17_090      -2.742       7.179      -0.431      -0.066      -5.829      -1.890
3.08.17_095      -1.858       4.753      -0.288      -0.078      -4.716      -2.187
3.08.17_100      -1.268       3.124      -0.200      -0.069      -3.818      -2.232
3.08.17_105      -0.876       2.040      -0.144      -0.054      -3.096      -2.131
3.08.17_110      -0.615       1.323      -0.107      -0.040      -2.514      -1.953
3.08.17_125      -0.247       0.349      -0.050      -0.014      -1.367      -1.329
3.08.17_150      -0.099       0.035      -0.018      -0.002      -0.532      -0.617
3.08.17_200      -0.044       0.000      -0.004      -0.000      -0.111      -0.158
3.09.02_080      -6.441      17.951      -0.157      -0.792      -8.609       1.952
3.09.02_085      -3.910      10.665      -0.094      -0.474      -6.534      -0.348
3.09.02_090      -2.409       6.315      -0.066      -0.275      -4.981      -1.417
3.09.02_095      -1.514       3.728      -0.051      -0.157      -3.814      -1.809
3.09.02_100      -0.977       2.193      -0.040      -0.089      -2.936      -1.849
3.09.02_105      -0.650       1.286      -0.032      -0.050      -2.272      -1.718
3.09.02_110      -0.449       0.752      -0.025      -0.028      -1.769      -1.520
3.09.02_125      -0.186       0.148      -0.013      -0.005      -0.870      -0.927
3.09.02_150      -0.075       0.009      -0.006      -0.000      -0.307      -0.378
3.09.02_200      -0.023       0.000      -0.001      -0.000      -0.059      -0.083
3.09.04_080      -5.759      13.627       0.063      -0.652      -5.855       1.425
3.09.04_085      -3.789       8.570       0.050      -0.406      -4.537      -0.111
3.09.04_090      -2.530       5.386       0.032      -0.249      -3.527      -0.889
3.09.04_095      -1.723       3.383       0.016      -0.152      -2.753      -1.228
3.09.04_100      -1.201       2.125       0.005      -0.092      -2.159      -1.322
3.09.04_105      -0.863       1.334      -0.001      -0.056      -1.702      -1.287
3.09.04_110      -0.640       0.838      -0.005      -0.034      -1.349      -1.190
3.09.04_125      -0.322       0.209      -0.008      -0.008      -0.697      -0.826
3.09.04_150      -0.174       0.021      -0.006      -0.001      -0.260      -0.419
3.09.04_200      -0.095       0.000      -0.002      -0.000      -0.053      -0.150
3.09.08_080      -2.781       8.610      -0.437      -0.569      -3.372       1.451
3.09.08_085      -1.776       5.491      -0.306      -0.350      -2.636       0.423
3.09.08_090      -1.130       3.492      -0.220      -0.213      -2.067      -0.138
3.09.08_095      -0.716       2.216      -0.160      -0.129      -1.627      -0.415
3.09.08_100      -0.450       1.403      -0.118      -0.078      -1.285      -0.528
3.09.08_105      -0.281       0.886      -0.087      -0.047      -1.019      -0.547
3.09.08_110      -0.172       0.559      -0.065      -0.028      -0.812      -0.518
3.09.08_125      -0.032       0.140      -0.029      -0.006      -0.423      -0.351
3.09.08_150       0.008       0.014      -0.009      -0.001      -0.161      -0.149
3.09.08_200       0.008       0.000      -0.001      -0.000      -0.034      -0.027
3.09.10_080      -3.785      10.095      -0.350      -0.426      -3.931       1.604
3.09.10_085      -2.404       5.941      -0.217      -0.255      -2.901       0.164
3.09.10_090      -1.572       3.471      -0.145      -0.146      -2.154      -0.547
3.09.10_095      -1.066       2.015      -0.102      -0.081      -1.609      -0.844
3.09.10_100      -0.754       1.164      -0.074      -0.044      -1.210      -0.919
3.09.10_105      -0.555       0.668      -0.055      -0.024      -0.916      -0.881
3.09.10_110      -0.425       0.383      -0.041      -0.013      -0.699      -0.796
3.09.10_125      -0.231       0.070      -0.019      -0.002      -0.324      -0.506
3.09.10_150      -0.115       0.004      -0.007      -0.000      -0.107      -0.224
3.09.10_200      -0.040       0.000      -0.001      -0.000      -0.019      -0.061
3.10.01_080     -19.414      54.371      -2.096      -1.951     -23.533       7.378
3.10.01_085     -11.222      32.388      -1.064      -1.438     -17.934       0.730
3.10.01_090      -6.432      19.142      -0.585      -0.922     -13.719      -2.516
3.10.01_095      -3.651      11.234      -0.342      -0.552     -10.532      -3.843
3.10.01_100      -2.047       6.549      -0.209      -0.317      -8.116      -4.141
3.10.01_105      -1.130       3.795      -0.130      -0.178      -6.280      -3.924
3.10.01_110      -0.610       2.187      -0.082      -0.099      -4.883      -3.488
3.10.01_125      -0.068       0.407      -0.022      -0.016      -2.379      -2.079
3.10.01_150       0.017       0.023      -0.003      -0.001      -0.825      -0.789
3.10.01_200       0.003       0.000      -0.000      -0.000      -0.155      -0.152
3.10.05_080      -4.944      14.922      -0.397      -1.028      -5.735       2.817
3.10.05_085      -2.657       8.217      -0.168      -0.593      -4.105       0.695
3.10.05_090      -1.429       4.490      -0.078      -0.322      -2.951      -0.290
3.10.05_095      -0.774       2.437      -0.039      -0.169      -2.131      -0.676
3.10.05_100      -0.425       1.315      -0.021      -0.087      -1.548      -0.766
3.10.05_105      -0.240       0.706      -0.012      -0.044      -1.133      -0.723
3.10.05_110      -0.141       0.377      -0.007      -0.022      -0.837      -0.630
3.10.05_125      -0.042       0.056      -0.002      -0.003      -0.360      -0.351
3.10.05_150      -0.016       0.002      -0.000      -0.000      -0.109      -0.124
3.10.05_200      -0.005       0.000      -0.000      -0.000      -0.017      -0.023
3.10.09_080      -7.057      18.329      -0.544      -0.824      -8.570       1.334
3.10.09_085      -4.452      11.484      -0.299      -0.569      -6.641      -0.476
3.10.09_090      -2.803       7.137      -0.174      -0.369      -5.149      -1.359
3.10.09_095      -1.766       4.402      -0.107      -0.231      -3.996      -1.699
3.10.09_100      -1.118       2.697      -0.068      -0.141      -3.107      -1.738
3.10.09_105      -0.713       1.643      -0.045      -0.085      -2.422      -1.623
3.10.09_110      -0.462       0.995      -0.031      -0.051      -1.894      -1.442
3.10.09_125      -0.146       0.215      -0.012      -0.010      -0.928      -0.881
3.10.09_150      -0.046       0.016      -0.004      -0.001      -0.316      -0.351
3.10.09_200      -0.019       0.000      -0.001      -0.000      -0.057      -0.077
3.10.13_080      -8.060      21.355      -2.243      -1.767      -8.911       0.375
3.10.13_085      -5.795      14.524      -1.623      -1.265      -7.235      -1.394
3.10.13_090      -4.220       9.836      -1.207      -0.879      -5.884      -2.354
3.10.13_095      -3.125       6.637      -0.917      -0.600      -4.792      -2.796
3.10.13_100      -2.362       4.466      -0.708      -0.404      -3.909      -2.917
3.10.13_105      -1.826       2.999      -0.555      -0.271      -3.196      -2.849
3.10.13_110      -1.447       2.010      -0.440      -0.182      -2.619      -2.677
3.10.13_125      -0.830       0.602      -0.232      -0.055      -1.467      -1.983
3.10.13_150      -0.462       0.080      -0.092      -0.009      -0.601      -1.084
3.10.13_200      -0.220       0.001      -0.021      -0.001      -0.135      -0.375
3.11.02_080     -14.032      33.145      -2.744       1.742     -14.380       3.731
3.11.02_085      -8.273      19.678      -1.345       0.614     -10.858      -0.185
3.11.02_090      -4.888      11.581      -0.694       0.205      -8.228      -2.023
3.11.02_095      -2.900       6.763      -0.374       0.062      -6.255      -2.704
3.11.02_100      -1.733       3.922      -0.209       0.014      -4.771      -2.776
3.11.02_105      -1.046       2.262      -0.121      -0.001      -3.652      -2.558
3.11.02_110      -0.641       1.299      -0.072      -0.005      -2.809      -2.227
3.11.02_125      -0.167       0.241      -0.018      -0.003      -1.322      -1.271
3.11.02_150      -0.031       0.013      -0.003      -0.000      -0.433      -0.454
3.11.02_200      -0.004       0.000      -0.000      -0.000      -0.075      -0.079
3.11.04_080     -10.489      25.629      -2.805       0.268     -12.568       0.034
3.11.04_085      -7.075      17.261      -1.814       0.022     -10.089      -1.694
3.11.04_090      -4.750      11.546      -1.199      -0.061      -8.097      -2.562
3.11.04_095      -3.176       7.677      -0.810      -0.077      -6.501      -2.887
3.11.04_100      -2.117       5.079      -0.559      -0.069      -5.225      -2.890
3.11.04_105      -1.407       3.345      -0.394      -0.055      -4.204      -2.714
3.11.04_110      -0.932       2.194      -0.284      -0.040      -3.389      -2.452
3.11.04_125      -0.266       0.603      -0.119      -0.013      -1.805      -1.599
3.11.04_150      -0.027       0.065      -0.037      -0.001      -0.681      -0.681
3.11.04_200       0.003       0.001      -0.007      -0.000      -0.136      -0.139
3.11.06_080      -9.745      21.842      -1.215      -0.615     -10.623      -0.356
3.11.06_085      -6.967      14.652      -0.828      -0.529      -8.561      -2.233
3.11.06_090      -5.051       9.760      -0.586      -0.407      -6.900      -3.185
3.11.06_095      -3.727       6.462      -0.428      -0.296      -5.566      -3.554
3.11.06_100      -2.808       4.256      -0.320      -0.208      -4.494      -3.573
3.11.06_105      -2.164       2.790      -0.243      -0.143      -3.634      -3.395
3.11.06_110      -1.709       1.821      -0.188      -0.097      -2.945      -3.118
3.11.06_125      -0.965       0.495      -0.093      -0.030      -1.592      -2.185
3.11.06_150      -0.511       0.053      -0.034      -0.004      -0.618      -1.114
3.11.06_200      -0.223       0.001      -0.007      -0.000      -0.129      -0.359
3.11.08_080      -3.805       9.235      -0.417      -0.276      -4.164       0.572
3.11.08_085      -2.628       6.045      -0.265      -0.215      -3.280      -0.343
3.11.08_090      -1.839       3.929      -0.175      -0.153      -2.588      -0.827
3.11.08_095      -1.309       2.539      -0.120      -0.104      -2.047      -1.041
3.11.08_100      -0.951       1.631      -0.084      -0.069      -1.623      -1.095
3.11.08_105      -0.707       1.043      -0.060      -0.045      -1.291      -1.059
3.11.08_110      -0.538       0.664      -0.044      -0.029      -1.030      -0.976
3.11.08_125      -0.273       0.168      -0.019      -0.008      -0.538      -0.669
3.11.08_150      -0.123       0.016      -0.006      -0.001      -0.203      -0.316
3.11.08_200      -0.042       0.000      -0.001      -0.000      -0.042      -0.085
3.12.04_080     -15.216      32.880      -2.962      -0.595     -14.430      -0.323
3.12.04_085     -11.230      23.175      -1.990      -0.584     -11.953      -2.583
3.12.04_090      -8.364      16.295      -1.372      -0.481      -9.932      -3.852
3.12.04_095      -6.294      11.437      -0.966      -0.364      -8.274      -4.460
3.12.04_100      -4.791       8.018      -0.692      -0.263      -6.910      -4.638
3.12.04_105      -3.692       5.616      -0.503      -0.184      -5.784      -4.548
3.12.04_110      -2.882       3.931      -0.370      -0.127      -4.854      -4.301
3.12.04_125      -1.480       1.346      -0.156      -0.040      -2.911      -3.240
3.12.04_150      -0.611       0.226      -0.042      -0.006      -1.314      -1.747
3.12.04_200      -0.170       0.006      -0.005      -0.000      -0.336      -0.505
3.12.08_080     -10.901      27.847      -4.763       0.455     -12.148       0.489
3.12.08_085      -7.830      19.414      -3.227      -0.075      -9.948      -1.665
3.12.08_090      -5.662      13.452      -2.248      -0.256      -8.145      -2.859
3.12.08_095      -4.133       9.273      -1.607      -0.282      -6.671      -3.419
3.12.08_100      -3.053       6.365      -1.177      -0.248      -5.467      -3.579
3.12.08_105      -2.289       4.352      -0.880      -0.198      -4.485      -3.499
3.12.08_110      -1.745       2.966      -0.671      -0.150      -3.684      -3.284
3.12.08_125      -0.871       0.924      -0.326      -0.056      -2.069      -2.399
3.12.08_150      -0.394       0.127      -0.120      -0.010      -0.840      -1.237
3.12.08_200      -0.148       0.002      -0.025      -0.001      -0.182      -0.354
3.12.09_080     -13.118      31.158      -4.047       1.269     -15.329      -0.067
3.12.09_085      -9.034      21.148      -2.522       0.537     -12.290      -2.159
3.12.09_090      -6.219      14.241      -1.587       0.198      -9.843      -3.211
3.12.09_095      -4.289       9.522      -1.009       0.049      -7.879      -3.606
3.12.09_100      -2.971       6.329      -0.646      -0.009      -6.307      -3.604
3.12.09_105      -2.073       4.184      -0.419      -0.027      -5.050      -3.385
3.12.09_110      -1.463       2.752      -0.274      -0.028      -4.048      -3.061
3.12.09_125      -0.572       0.763      -0.086      -0.013      -2.110      -2.018
3.12.09_150      -0.198       0.083      -0.020      -0.002      -0.762      -0.899
