# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for D442x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
3.12.04_085     -10.781      21.970      -1.866      -0.584     -11.672      -2.934
3.12.04_090      -8.028      15.406      -1.286      -0.481      -9.683      -4.072
3.12.04_095      -6.044      10.782      -0.905      -0.364      -8.056      -4.586
3.12.04_100      -4.604       7.535      -0.648      -0.263      -6.719      -4.699
3.12.04_105      -3.552       5.261      -0.471      -0.184      -5.619      -4.566
3.12.04_110      -2.776       3.670      -0.346      -0.127      -4.710      -4.290
3.12.04_125      -1.432       1.242      -0.145      -0.040      -2.819      -3.194
3.12.04_150      -0.595       0.204      -0.040      -0.006      -1.270      -1.707
3.12.04_200      -0.165       0.006      -0.005      -0.000      -0.325      -0.490
3.12.08_080     -10.470      26.461      -4.576       0.455     -11.877      -0.006
3.12.08_085      -7.531      18.400      -3.104      -0.075      -9.704      -2.013
3.12.08_090      -5.458      12.719      -2.165      -0.256      -7.930      -3.090
3.12.08_095      -3.997       8.746      -1.551      -0.282      -6.483      -3.566
3.12.08_100      -2.966       5.987      -1.139      -0.248      -5.305      -3.670
3.12.08_105      -2.236       4.082      -0.855      -0.198      -4.346      -3.553
3.12.08_110      -1.717       2.773      -0.654      -0.150      -3.567      -3.315
3.12.08_125      -0.878       0.854      -0.320      -0.056      -1.999      -2.400
3.12.08_150      -0.409       0.114      -0.119      -0.010      -0.810      -1.233
3.12.08_200      -0.154       0.002      -0.025      -0.001      -0.176      -0.354
3.12.09_080     -12.601      29.717      -3.859       1.269     -15.033      -0.507
3.12.09_085      -8.656      20.102      -2.400       0.537     -12.022      -2.439
3.12.09_090      -5.951      13.500      -1.508       0.198      -9.608      -3.369
3.12.09_095      -4.103       9.007      -0.958       0.049      -7.676      -3.681
3.12.09_100      -2.845       5.972      -0.614      -0.009      -6.134      -3.631
3.12.09_105      -1.990       3.937      -0.399      -0.027      -4.906      -3.384
3.12.09_110      -1.409       2.581      -0.262      -0.028      -3.928      -3.046
3.12.09_125      -0.561       0.705      -0.083      -0.013      -2.042      -1.994
3.12.09_150      -0.202       0.074      -0.020      -0.002      -0.737      -0.886
3.12.09_200      -0.077       0.001      -0.004      -0.000      -0.135      -0.216
3.12.14_080      -3.766       9.113      -0.452      -0.288      -4.183       0.423
3.12.14_085      -2.635       6.081      -0.282      -0.243      -3.324      -0.402
3.12.14_090      -1.866       4.029      -0.183      -0.184      -2.645      -0.848
3.12.14_095      -1.340       2.652      -0.123      -0.131      -2.109      -1.050
3.12.14_100      -0.980       1.735      -0.085      -0.090      -1.685      -1.104
3.12.14_105      -0.731       1.130      -0.060      -0.060      -1.349      -1.071
3.12.14_110      -0.557       0.732      -0.044      -0.040      -1.084      -0.993
3.12.14_125      -0.280       0.194      -0.018      -0.011      -0.576      -0.692
3.12.14_150      -0.125       0.020      -0.006      -0.001      -0.222      -0.333
3.12.14_200      -0.041       0.000      -0.001      -0.000      -0.047      -0.089
3.13.02_080     -15.705      32.880      -0.982      -2.140     -13.573       0.481
3.13.02_085     -10.657      21.335      -0.629      -1.532     -10.810      -2.293
3.13.02_090      -7.334      13.788      -0.455      -1.041      -8.639      -3.681
3.13.02_095      -5.138       8.878      -0.354      -0.687      -6.928      -4.229
3.13.02_100      -3.678       5.699      -0.287      -0.446      -5.576      -4.287
3.13.02_105      -2.697       3.647      -0.235      -0.286      -4.505      -4.077
3.13.02_110      -2.030       2.327      -0.194      -0.183      -3.655      -3.735
3.13.02_125      -1.015       0.597      -0.108      -0.048      -2.006      -2.580
3.13.02_150      -0.469       0.060      -0.041      -0.006      -0.816      -1.272
3.13.02_200      -0.165       0.001      -0.007      -0.000      -0.190      -0.363
3.13.03_080      -3.088       8.587      -0.157      -0.334      -4.303       0.705
3.13.03_085      -2.050       5.217      -0.118      -0.201      -3.271      -0.422
3.13.03_090      -1.418       3.148      -0.093      -0.119      -2.496      -0.977
3.13.03_095      -1.032       1.888      -0.076      -0.069      -1.913      -1.202
3.13.03_100      -0.793       1.126      -0.063      -0.040      -1.474      -1.244
3.13.03_105      -0.643       0.668      -0.052      -0.023      -1.143      -1.193
3.13.03_110      -0.545       0.395      -0.044      -0.014      -0.891      -1.099
3.13.03_125      -0.395       0.080      -0.026      -0.003      -0.440      -0.785
3.13.03_150      -0.285       0.005      -0.012      -0.001      -0.156      -0.448
3.13.03_200      -0.169       0.000      -0.003      -0.000      -0.030      -0.202
3.14.01_080     -20.220      50.035      -1.695      -2.437     -22.119       3.565
3.14.01_085     -12.727      31.458      -1.033      -1.719     -17.468      -1.489
3.14.01_090      -8.033      19.672      -0.709      -1.115     -13.840      -4.024
3.14.01_095      -5.093      12.244      -0.526      -0.691     -11.001      -5.068
3.14.01_100      -3.252       7.588      -0.406      -0.417      -8.775      -5.262
3.14.01_105      -2.095       4.684      -0.319      -0.248      -7.026      -5.004
3.14.01_110      -1.366       2.882      -0.253      -0.146      -5.649      -4.532
3.14.01_125      -0.414       0.659      -0.129      -0.029      -3.023      -2.937
3.14.01_150      -0.075       0.054      -0.046      -0.002      -1.190      -1.258
3.14.01_200       0.006       0.000      -0.008      -0.000      -0.268      -0.269
3.14.02_080      -8.009      21.645      -1.096      -0.677      -9.673       2.189
3.14.02_085      -4.976      13.190      -0.658      -0.435      -7.344      -0.222
3.14.02_090      -3.112       7.983      -0.411      -0.263      -5.580      -1.382
3.14.02_095      -1.966       4.801      -0.265      -0.153      -4.247      -1.830
3.14.02_100      -1.261       2.869      -0.176      -0.087      -3.240      -1.893
3.14.02_105      -0.824       1.705      -0.119      -0.048      -2.479      -1.766
3.14.02_110      -0.553       1.008      -0.082      -0.027      -1.905      -1.559
3.14.02_125      -0.202       0.202      -0.029      -0.005      -0.893      -0.927
3.14.02_150      -0.069       0.013      -0.007      -0.000      -0.290      -0.354
3.14.02_200      -0.019       0.000      -0.001      -0.000      -0.049      -0.069
3.15.01_080      -9.546      23.545      -1.943       0.501     -11.246       1.310
3.15.01_085      -5.659      14.382      -1.094       0.108      -8.593      -0.855
3.15.01_090      -3.303       8.717      -0.647      -0.013      -6.581      -1.827
3.15.01_095      -1.887       5.248      -0.400      -0.039      -5.055      -2.133
3.15.01_100      -1.043       3.140      -0.257      -0.037      -3.895      -2.092
3.15.01_105      -0.545       1.869      -0.172      -0.028      -3.013      -1.888
3.15.01_110      -0.254       1.107      -0.119      -0.019      -2.340      -1.625
3.15.01_125       0.054       0.223      -0.046      -0.004      -1.130      -0.902
3.15.01_150       0.083       0.014      -0.013       0.000      -0.382      -0.297
3.15.01_200       0.035       0.000      -0.002       0.000      -0.069      -0.035
3.15.04_080      -8.299      18.642      -1.279      -0.354      -8.714      -0.005
3.15.04_085      -5.943      12.471      -0.873      -0.263      -7.027      -1.635
3.15.04_090      -4.318       8.327      -0.610      -0.182      -5.678      -2.460
3.15.04_095      -3.188       5.552      -0.434      -0.122      -4.596      -2.788
3.15.04_100      -2.395       3.697      -0.313      -0.080      -3.727      -2.818
3.15.04_105      -1.832       2.460      -0.229      -0.052      -3.030      -2.683
3.15.04_110      -1.428       1.635      -0.169      -0.034      -2.469      -2.464
3.15.04_125      -0.751       0.478      -0.072      -0.009      -1.360      -1.714
3.15.04_150      -0.337       0.061      -0.021      -0.001      -0.544      -0.842
3.15.04_200      -0.109       0.001      -0.003      -0.000      -0.118      -0.229
3.16.03_080      -8.279      21.986      -2.063       0.621      -9.281       2.984
3.16.03_085      -4.835      12.869      -1.048       0.150      -6.896       0.241
3.16.03_090      -2.822       7.438      -0.561       0.010      -5.124      -1.060
3.16.03_095      -1.656       4.251      -0.316      -0.021      -3.812      -1.554
3.16.03_100      -0.983       2.407      -0.187      -0.022      -2.842      -1.626
3.16.03_105      -0.596       1.351      -0.114      -0.016      -2.125      -1.501
3.16.03_110      -0.373       0.752      -0.072      -0.010      -1.597      -1.300
3.16.03_125      -0.118       0.125      -0.022      -0.002      -0.705      -0.722
3.16.03_150      -0.040       0.006      -0.004      -0.000      -0.213      -0.251
3.16.03_200      -0.011       0.000      -0.000      -0.000      -0.034      -0.045
3.16.05_080     -14.108      31.701      -4.207       1.713     -14.286       0.812
3.16.05_085      -8.528      19.747      -2.355       0.609     -11.020      -1.546
3.16.05_090      -5.092      12.237      -1.389       0.189      -8.531      -2.585
3.16.05_095      -2.983       7.548      -0.863       0.039      -6.627      -2.885
3.16.05_100      -1.696       4.637      -0.562      -0.008      -5.167      -2.795
3.16.05_105      -0.915       2.838      -0.382      -0.018      -4.044      -2.521
3.16.05_110      -0.445       1.730      -0.269      -0.016      -3.179      -2.179
3.16.05_125       0.086       0.384      -0.114      -0.004      -1.590      -1.238
3.16.05_150       0.156       0.030      -0.039       0.000      -0.563      -0.415
3.16.05_200       0.072       0.000      -0.008       0.000      -0.107      -0.042
3.17.03_080      -4.477      12.936       0.023      -0.441      -6.940       1.101
3.17.03_085      -2.789       8.025       0.016      -0.279      -5.347      -0.374
3.17.03_090      -1.744       4.943       0.003      -0.169      -4.133      -1.102
3.17.03_095      -1.100       3.023      -0.007      -0.100      -3.208      -1.392
3.17.03_100      -0.703       1.838      -0.013      -0.058      -2.502      -1.438
3.17.03_105      -0.458       1.112      -0.015      -0.033      -1.963      -1.356
3.17.03_110      -0.306       0.669      -0.015      -0.019      -1.548      -1.219
3.17.03_125      -0.113       0.142      -0.011      -0.003      -0.790      -0.774
3.17.03_150      -0.041       0.010      -0.005      -0.000      -0.294      -0.330
3.17.03_200      -0.014       0.000      -0.001      -0.000      -0.061      -0.076
3.17.06_080      -6.572      17.821      -0.755      -1.073      -8.683       0.738
3.17.06_085      -4.497      11.667      -0.527      -0.745      -6.839      -0.941
3.17.06_090      -3.126       7.591      -0.388      -0.499      -5.397      -1.819
3.17.06_095      -2.219       4.911      -0.296      -0.327      -4.271      -2.202
3.17.06_100      -1.616       3.161      -0.232      -0.211      -3.389      -2.287
3.17.06_105      -1.214       2.025      -0.185      -0.135      -2.698      -2.206
3.17.06_110      -0.941       1.292      -0.149      -0.086      -2.156      -2.040
3.17.06_125      -0.524       0.328      -0.082      -0.022      -1.130      -1.431
3.17.06_150      -0.288       0.031      -0.034      -0.003      -0.426      -0.720
3.17.06_200      -0.127       0.000      -0.008      -0.000      -0.087      -0.222
3.18.02_080      -8.666      23.564      -0.993      -1.244     -11.839       0.823
3.18.02_085      -5.642      15.235      -0.615      -0.868      -9.317      -1.207
3.18.02_090      -3.689       9.791      -0.404      -0.576      -7.350      -2.229
3.18.02_095      -2.432       6.257      -0.278      -0.371      -5.813      -2.636
3.18.02_100      -1.622       3.979      -0.199      -0.234      -4.609      -2.685
3.18.02_105      -1.101       2.519      -0.146      -0.146      -3.664      -2.539
3.18.02_110      -0.764       1.587      -0.110      -0.090      -2.922      -2.300
3.18.02_125      -0.307       0.388      -0.052      -0.021      -1.514      -1.506
3.18.02_150      -0.123       0.035      -0.019      -0.002      -0.559      -0.668
3.18.02_200      -0.047       0.000      -0.004      -0.000      -0.111      -0.162
3.18.07_080     -16.302      40.784      -1.472      -1.374     -17.617       4.019
3.18.07_085      -9.450      24.416      -0.610      -0.984     -13.250       0.121
3.18.07_090      -5.426      14.507      -0.271      -0.619     -10.017      -1.825
3.18.07_095      -3.078       8.562      -0.133      -0.364      -7.611      -2.624
3.18.07_100      -1.717       5.023      -0.074      -0.206      -5.814      -2.789
3.18.07_105      -0.933       2.930      -0.047      -0.114      -4.467      -2.630
3.18.07_110      -0.484       1.701      -0.033      -0.062      -3.453      -2.330
3.18.07_125      -0.011       0.324      -0.015      -0.009      -1.654      -1.366
