# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for SH250x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (reference)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
5.2.07_110      -1.393       1.025      -0.155      -0.009      -1.559      -2.091
5.2.07_125      -0.696       0.200      -0.063      -0.004      -0.771      -1.334
5.2.07_150      -0.316       0.012      -0.019      -0.001      -0.279      -0.602
5.2.07_200      -0.107       0.000      -0.003       0.000      -0.058      -0.168
5.2.08_080     -20.127      38.911      -2.719      -1.457     -11.157       3.451
5.2.08_085     -12.828      23.223      -1.672      -0.986      -8.385      -0.647
5.2.08_090      -8.384      13.798      -1.073      -0.617      -6.347      -2.623
5.2.08_095      -5.645       8.168      -0.713      -0.370      -4.833      -3.394
5.2.08_100      -3.929       4.820      -0.487      -0.218      -3.703      -3.517
5.2.08_105      -2.829       2.837      -0.341      -0.127      -2.854      -3.315
5.2.08_110      -2.108       1.665      -0.244      -0.074      -2.215      -2.975
5.2.08_125      -1.035       0.333      -0.098      -0.016      -1.082      -1.898
5.2.08_150      -0.447       0.022      -0.028      -0.002      -0.384      -0.839
5.2.08_200      -0.135       0.000      -0.006       0.003      -0.078      -0.216
5.2.09_080     -12.639      23.092      -1.519       0.203      -7.731       1.405
5.2.09_085      -7.971      13.874      -0.889      -0.031      -5.861      -0.877
5.2.09_090      -5.140       8.283      -0.547      -0.075      -4.470      -1.949
5.2.09_095      -3.406       4.918      -0.350      -0.065      -3.428      -2.331
5.2.09_100      -2.328       2.907      -0.232      -0.046      -2.642      -2.342
5.2.09_105      -1.645       1.711      -0.158      -0.031      -2.048      -2.170
5.2.09_110      -1.201       1.004      -0.110      -0.020      -1.597      -1.924
5.2.09_125      -0.559       0.199      -0.041      -0.005      -0.789      -1.195
5.2.09_150      -0.227       0.013      -0.010      -0.001      -0.283      -0.508
5.2.09_200      -0.063       0.000      -0.001      -0.000      -0.058      -0.122
5.2.10_080     -23.213      45.948      -3.546      -1.528     -16.279       1.381
5.2.10_085     -15.203      28.923      -2.210      -1.318     -12.703      -2.510
5.2.10_090     -10.156      18.114      -1.443      -0.978      -9.949      -4.413
5.2.10_095      -6.954      11.295      -0.982      -0.679      -7.818      -5.137
5.2.10_100      -4.904       7.018      -0.691      -0.456      -6.162      -5.196
5.2.10_105      -3.573       4.344      -0.502      -0.301      -4.872      -4.904
5.2.10_110      -2.695       2.680      -0.373      -0.198      -3.866      -4.452
5.2.10_125      -1.400       0.618      -0.174      -0.058      -1.981      -2.995
5.2.10_150      -0.708       0.051      -0.064      -0.009      -0.723      -1.454
5.2.10_200      -0.289       0.000      -0.014      -0.001      -0.144      -0.448
5.2.11_080     -18.466      38.684      -2.484      -1.250     -14.884       1.599
5.2.11_085     -11.893      23.885      -1.582      -1.056     -11.470      -2.116
5.2.11_090      -7.833      14.657      -1.059      -0.770      -8.869      -3.875
5.2.11_095      -5.309       8.946      -0.739      -0.525      -6.882      -4.508
5.2.11_100      -3.722       5.433      -0.533      -0.346      -5.356      -4.524
5.2.11_105      -2.709       3.283      -0.395      -0.225      -4.182      -4.228
5.2.11_110      -2.051       1.977      -0.299      -0.146      -3.280      -3.800
5.2.11_125      -1.100       0.419      -0.146      -0.041      -1.626      -2.493
5.2.11_150      -0.584       0.029      -0.056      -0.006      -0.570      -1.186
5.2.11_200      -0.245       0.000      -0.013      -0.000      -0.108      -0.366
5.2.12_080     -39.900      64.962      -9.861      -0.220     -14.793       0.189
5.2.12_085     -26.892      42.454      -6.116      -1.118     -11.495      -3.168
5.2.12_090     -18.382      27.508      -3.906      -1.142      -8.980      -4.902
5.2.12_095     -12.788      17.707      -2.572      -0.909      -7.048      -5.610
5.2.12_100      -9.081      11.337      -1.742      -0.653      -5.554      -5.694
5.2.12_105      -6.597       7.224      -1.211      -0.445      -4.393      -5.421
5.2.12_110      -4.909       4.585      -0.861      -0.294      -3.487      -4.966
5.2.12_125      -2.333       1.149      -0.344      -0.081      -1.786      -3.395
5.2.12_150      -0.971       0.110      -0.098      -0.011      -0.647      -1.617
5.2.12_200      -0.305       0.001      -0.015      -0.001      -0.127      -0.447
5.2.13_080     -14.444      25.585      -1.887       0.223      -8.269       1.208
5.2.13_085      -9.233      15.497      -1.125      -0.066      -6.294      -1.221
5.2.13_090      -6.051       9.327      -0.708      -0.114      -4.824      -2.369
5.2.13_095      -4.085       5.583      -0.465      -0.095      -3.719      -2.781
5.2.13_100      -2.851       3.327      -0.317      -0.067      -2.884      -2.792
5.2.13_105      -2.060       1.975      -0.223      -0.045      -2.250      -2.603
5.2.13_110      -1.542       1.169      -0.160      -0.030      -1.766      -2.329
5.2.13_125      -0.774       0.238      -0.066      -0.009      -0.891      -1.502
5.2.13_150      -0.352       0.016      -0.020      -0.002      -0.331      -0.688
5.2.13_200      -0.120       0.000      -0.004      -0.000      -0.072      -0.196
5.2.14_080     -12.512      21.163      -1.692       0.376      -7.122       0.214
5.2.14_085      -8.113      12.702      -1.065       0.089      -5.383      -1.770
5.2.14_090      -5.448       7.577      -0.720       0.002      -4.093      -2.682
5.2.14_095      -3.811       4.495      -0.514      -0.017      -3.129      -2.977
5.2.14_100      -2.787       2.655      -0.384      -0.018      -2.404      -2.938
5.2.14_105      -2.131       1.563      -0.295      -0.015      -1.857      -2.735
5.2.14_110      -1.697       0.917      -0.232      -0.012      -1.442      -2.466
5.2.14_125      -1.029       0.182      -0.122      -0.005      -0.703      -1.678
5.2.14_150      -0.599       0.012      -0.050      -0.002      -0.245      -0.884
5.2.14_200      -0.277       0.000      -0.012      -0.000      -0.048      -0.337
5.2.15_080     -27.097      48.949      -3.786      -2.666     -13.271       2.128
5.2.15_085     -18.098      30.376      -2.414      -1.890     -10.142      -2.168
5.2.15_090     -12.442      18.760      -1.627      -1.257      -7.801      -4.366
5.2.15_095      -8.850      11.545      -1.151      -0.808      -6.033      -5.296
5.2.15_100      -6.535       7.086      -0.847      -0.512      -4.688      -5.496
5.2.15_105      -5.014       4.340      -0.644      -0.323      -3.660      -5.302
5.2.15_110      -3.991       2.654      -0.502      -0.206      -2.872      -4.916
5.2.15_125      -2.401       0.603      -0.263      -0.059      -1.433      -3.553
5.2.15_150      -1.416       0.050      -0.109      -0.011      -0.511      -1.997
5.2.15_200      -0.698       0.000      -0.027      -0.001      -0.101      -0.827
5.2.16_080     -48.064      75.343     -11.524      -0.057     -16.625      -0.928
5.2.16_085     -33.251      50.427      -7.160      -1.388     -13.033      -4.405
5.2.16_090     -23.391      33.500      -4.596      -1.541     -10.271      -6.299
5.2.16_095     -16.790      22.126      -3.062      -1.296      -8.129      -7.151
5.2.16_100     -12.334      14.546      -2.118      -0.975      -6.457      -7.337
5.2.16_105      -9.295       9.527      -1.516      -0.693      -5.144      -7.122
5.2.16_110      -7.193       6.219      -1.118      -0.479      -4.111      -6.682
5.2.16_125      -3.882       1.702      -0.513      -0.149      -2.134      -4.976
5.2.16_150      -1.991       0.188      -0.183      -0.024      -0.771      -2.782
5.2.16_200      -0.856       0.002      -0.038      -0.002      -0.144      -1.037
5.2.17_080     -29.251      46.308      -4.775       0.629     -12.855       0.055
5.2.17_085     -19.418      29.430      -2.947      -0.307     -10.003      -3.245
5.2.17_090     -13.127      18.571      -1.923      -0.493      -7.838      -4.810
5.2.17_095      -9.075      11.660      -1.321      -0.434      -6.178      -5.348
5.2.17_100      -6.439       7.290      -0.946      -0.323      -4.893      -5.310
5.2.17_105      -4.702       4.543      -0.699      -0.223      -3.892      -4.973
5.2.17_110      -3.538       2.823      -0.529      -0.149      -3.108      -4.502
5.2.17_125      -1.788       0.668      -0.252      -0.043      -1.625      -3.041
5.2.17_150      -0.848       0.059      -0.089      -0.007      -0.614      -1.499
5.2.17_200      -0.326       0.000      -0.018      -0.001      -0.129      -0.473
5.2.18_080     -48.157      79.308      -9.000      -3.884     -18.810      -0.542
5.2.18_085     -32.639      51.649      -5.681      -3.713     -14.621      -5.005
5.2.18_090     -22.476      33.414      -3.755      -2.943     -11.456      -7.217
5.2.18_095     -15.786      21.514      -2.596      -2.141      -9.036      -8.045
5.2.18_100     -11.347      13.804      -1.867      -1.485      -7.168      -8.062
5.2.18_105      -8.368       8.835      -1.387      -1.002      -5.713      -7.635
5.2.18_110      -6.342       5.642      -1.056      -0.666      -4.574      -6.995
5.2.18_125      -3.241       1.455      -0.514      -0.191      -2.408      -4.899
5.2.18_150      -1.564       0.149      -0.188      -0.027      -0.913      -2.543
5.2.18_200      -0.638       0.002      -0.038      -0.001      -0.191      -0.867
5.2.19_080     -27.070      43.460      -3.913       0.420     -12.382       0.515
5.2.19_085     -17.747      27.554      -2.406      -0.323      -9.656      -2.579
5.2.19_090     -11.808      17.359      -1.570      -0.444      -7.580      -4.041
5.2.19_095      -8.002      10.887      -1.079      -0.372      -5.981      -4.546
5.2.19_100      -5.542       6.803      -0.774      -0.268      -4.739      -4.519
5.2.19_105      -3.935       4.238      -0.572      -0.180      -3.770      -4.218
5.2.19_110      -2.870       2.634      -0.432      -0.117      -3.010      -3.796
5.2.19_125      -1.313       0.624      -0.205      -0.031      -1.573      -2.497
5.2.19_150      -0.545       0.055      -0.071      -0.004      -0.593      -1.158
5.2.19_200      -0.180       0.000      -0.014      -0.000      -0.124      -0.318
5.2.20_080     -39.018      61.329      -7.031      -0.354     -16.768      -1.842
5.2.20_085     -26.957      40.487      -4.515      -1.271     -13.345      -5.601
5.2.20_090     -19.043      26.618      -3.064      -1.324     -10.683      -7.497
5.2.20_095     -13.812      17.460      -2.189      -1.105      -8.593      -8.239
5.2.20_100     -10.315      11.439      -1.633      -0.844      -6.938      -8.291
5.2.20_105      -7.945       7.490      -1.260      -0.618      -5.620      -7.953
5.2.20_110      -6.308       4.902      -0.996      -0.445      -4.567      -7.414
5.2.20_125      -3.700       1.372      -0.541      -0.167      -2.497      -5.532
5.2.20_150      -2.102       0.163      -0.228      -0.038      -0.988      -3.193
5.2.20_200      -0.984       0.002      -0.055      -0.004      -0.215      -1.255
5.2.21_080     -35.796      63.835      -5.493      -1.918     -18.245       2.382
5.2.21_085     -23.479      40.527      -3.534      -1.771     -14.245      -2.503
5.2.21_090     -15.579      25.588      -2.400      -1.321     -11.198      -4.909
5.2.21_095     -10.480      16.094      -1.707      -0.893      -8.851      -5.837
5.2.21_100      -7.161      10.092      -1.258      -0.571      -7.028      -5.925
5.2.21_105      -4.979       6.313      -0.952      -0.352      -5.602      -5.571
5.2.21_110      -3.526       3.940      -0.735      -0.211      -4.482      -5.013
5.2.21_125      -1.400       0.949      -0.367      -0.039      -2.354      -3.211
5.2.21_150      -0.402       0.086      -0.138       0.001      -0.890      -1.343
5.2.21_200      -0.037       0.001      -0.030       0.001      -0.186      -0.251
5.2.22_080     -27.191      45.950      -3.877      -1.169     -14.547      -0.834
5.2.22_085     -18.480      29.902      -2.544      -1.281     -11.599      -4.002
5.2.22_090     -12.868      19.418      -1.780      -1.074      -9.292      -5.596
5.2.22_095      -9.218      12.596      -1.312      -0.816      -7.471      -6.222
5.2.22_100      -6.815       8.164      -1.005      -0.593      -6.025      -6.273
5.2.22_105      -5.207       5.288      -0.791      -0.422      -4.871      -6.004
5.2.22_110      -4.109       3.421      -0.635      -0.298      -3.949      -5.570
5.2.22_125      -2.378       0.918      -0.349      -0.105      -2.147      -4.061
5.2.22_150      -1.306       0.099      -0.142      -0.021      -0.845      -2.216
5.2.22_200      -0.550       0.001      -0.031      -0.002      -0.184      -0.766
6.1.01_080     -20.983      37.802      -3.676      -3.391     -10.859      -1.106
6.1.01_085     -14.559      24.711      -2.473      -2.324      -8.423      -3.068
6.1.01_090     -10.345      16.048      -1.749      -1.516      -6.583      -4.146
6.1.01_095      -7.551      10.365      -1.286      -0.961      -5.173      -4.606
6.1.01_100      -5.670       6.660      -0.973      -0.598      -4.081      -4.663
6.1.01_105      -4.384       4.258      -0.752      -0.370      -3.231      -4.479
6.1.01_110      -3.487       2.708      -0.591      -0.228      -2.567      -4.165
6.1.01_125      -2.031       0.674      -0.308      -0.055      -1.315      -3.034
6.1.01_150      -1.119       0.060      -0.122      -0.008      -0.472      -1.661
6.1.01_200      -0.509       0.000      -0.028      -0.001      -0.091      -0.629
6.1.02_080     -33.619      66.438      -7.022      -8.402     -17.768      -0.374
6.1.02_085     -23.044      42.726      -4.632      -5.761     -13.563      -4.274
