# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for HB375x10
# All energy units have been converted to kcal/mol
# The DFT-SAPT calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
5.017_150        -2.355         0.248        -0.227        -0.025        -1.200        -3.559
5.017_200        -1.207         0.008        -0.062        -0.002        -0.309        -1.573
5.018_080       -21.172        38.812        -3.704        -3.910       -13.701        -3.674
5.018_085       -16.703        27.364        -2.785        -2.783       -11.365        -6.273
5.018_090       -13.399        19.250        -2.168        -1.958        -9.453        -7.729
5.018_095       -10.938        13.515        -1.731        -1.368        -7.882        -8.403
5.018_100        -9.084         9.472        -1.405        -0.953        -6.587        -8.557
5.018_105        -7.670         6.628        -1.154        -0.664        -5.517        -8.377
5.018_110        -6.576         4.630        -0.956        -0.463        -4.631        -7.996
5.018_125        -4.466         1.567        -0.562        -0.161        -2.780        -6.401
5.018_150        -2.733         0.253        -0.251        -0.032        -1.257        -4.019
5.018_200        -1.279         0.007        -0.063        -0.002        -0.322        -1.660
5.019_080       -15.888        30.347        -2.323        -2.380       -11.780        -2.024
5.019_085       -12.232        21.071        -1.749        -1.684        -9.699        -4.293
5.019_090        -9.596        14.614        -1.365        -1.176        -8.007        -5.530
5.019_095        -7.677        10.124        -1.091        -0.815        -6.625        -6.085
5.019_100        -6.265         7.006        -0.886        -0.563        -5.492        -6.200
5.019_105        -5.210         4.845        -0.727        -0.388        -4.563        -6.042
5.019_110        -4.409         3.349        -0.600        -0.267        -3.799        -5.726
5.019_125        -2.912         1.103        -0.349        -0.089        -2.226        -4.472
5.019_150        -1.745         0.173        -0.152        -0.016        -0.968        -2.708
5.019_200        -0.807         0.004        -0.037        -0.001        -0.233        -1.073
6.001_080        -9.775        18.359        -2.171        -2.073        -4.333         0.007
6.001_085        -7.661        12.531        -1.551        -1.403        -3.434        -1.518
6.001_090        -6.103         8.525        -1.146        -0.938        -2.738        -2.401
6.001_095        -4.947         5.782        -0.870        -0.623        -2.194        -2.852
6.001_100        -4.080         3.909        -0.674        -0.412        -1.767        -3.024
6.001_105        -3.420         2.636        -0.531        -0.272        -1.430        -3.017
6.001_110        -2.911         1.774        -0.424        -0.180        -1.162        -2.903
6.001_125        -1.929         0.534        -0.231        -0.054        -0.640        -2.319
6.001_150        -1.135         0.070        -0.098        -0.009        -0.261        -1.431
6.001_200        -0.506         0.001        -0.025        -0.001        -0.061        -0.592
6.002_080       -14.978        26.637        -3.094        -3.634        -5.408        -0.477
6.002_085       -11.787        18.868        -2.196        -2.596        -4.320        -2.031
6.002_090        -9.375        13.336        -1.612        -1.829        -3.470        -2.950
6.002_095        -7.542         9.403        -1.215        -1.276        -2.800        -3.431
6.002_100        -6.140         6.615        -0.935        -0.885        -2.269        -3.613
6.002_105        -5.057         4.644        -0.730        -0.610        -1.845        -3.599
6.002_110        -4.214         3.253        -0.576        -0.420        -1.505        -3.462
6.002_125        -2.597         1.107        -0.296        -0.136        -0.832        -2.754
6.002_150        -1.361         0.179        -0.109        -0.022        -0.330        -1.644
6.002_200        -0.516         0.004        -0.021        -0.001        -0.069        -0.603
6.003_080       -11.482        24.005        -2.405        -3.219        -6.676         0.223
6.003_085        -8.749        16.803        -1.650        -2.271        -5.440        -1.307
6.003_090        -6.738        11.733        -1.176        -1.579        -4.457        -2.217
6.003_095        -5.254         8.175        -0.866        -1.087        -3.668        -2.700
6.003_100        -4.153         5.685        -0.654        -0.744        -3.032        -2.897
6.003_105        -3.330         3.946        -0.503        -0.507        -2.516        -2.910
6.003_110        -2.709         2.735        -0.394        -0.345        -2.095        -2.808
6.003_125        -1.585         0.904        -0.203        -0.110        -1.236        -2.230
6.003_150        -0.808         0.140        -0.078        -0.018        -0.553        -1.316
6.003_200        -0.319         0.003        -0.017        -0.001        -0.146        -0.479
6.004_080       -18.786        35.708        -4.051        -5.050        -8.588        -0.768
6.004_085       -14.673        25.719        -2.779        -3.728        -7.022        -2.483
6.004_090       -11.553        18.487        -1.978        -2.703        -5.768        -3.515
6.004_095        -9.181        13.264        -1.454        -1.935        -4.758        -4.063
6.004_100        -7.370         9.501        -1.097        -1.373        -3.938        -4.278
6.004_105        -5.980         6.794        -0.845        -0.968        -3.270        -4.270
6.004_110        -4.905         4.852        -0.661        -0.680        -2.723        -4.118
6.004_125        -2.884         1.754        -0.336        -0.234        -1.597        -3.297
6.004_150        -1.420         0.318        -0.123        -0.040        -0.694        -1.958
6.004_200        -0.503         0.010        -0.022        -0.002        -0.166        -0.682
6.005_080       -13.179        25.288        -2.475        -3.101        -6.135         0.398
6.005_085       -10.235        17.949        -1.699        -2.204        -4.979        -1.169
6.005_090        -8.033        12.736        -1.210        -1.546        -4.066        -2.119
6.005_095        -6.375         9.037        -0.889        -1.076        -3.337        -2.640
6.005_100        -5.117         6.412        -0.669        -0.745        -2.752        -2.872
6.005_105        -4.155         4.550        -0.514        -0.514        -2.279        -2.912
6.005_110        -3.412         3.228        -0.400        -0.355        -1.893        -2.832
6.005_125        -2.008         1.153        -0.200        -0.117        -1.107        -2.279
6.005_150        -0.975         0.209        -0.072        -0.019        -0.484        -1.341
6.005_200        -0.325         0.007        -0.012        -0.001        -0.119        -0.450
6.006_080       -17.253        31.734        -3.633        -4.405        -7.028        -0.585
6.006_085       -13.535        22.722        -2.533        -3.208        -5.689        -2.242
6.006_090       -10.716        16.238        -1.832        -2.299        -4.629        -3.238
6.006_095        -8.573        11.583        -1.365        -1.629        -3.783        -3.768
6.006_100        -6.934         8.247        -1.042        -1.146        -3.104        -3.979
6.006_105        -5.672         5.862        -0.810        -0.801        -2.555        -3.976
6.006_110        -4.692         4.161        -0.638        -0.559        -2.110        -3.838
6.006_125        -2.829         1.476        -0.328        -0.188        -1.209        -3.078
6.006_150        -1.441         0.258        -0.122        -0.032        -0.507        -1.843
6.006_200        -0.530         0.008        -0.023        -0.001        -0.115        -0.662
6.007_080        -9.772        20.326        -1.948        -2.500        -6.262        -0.155
